FileName,GUID,FileName Path,FileName Version,Created DateTime,Updated DateTime,Created By,Updated By,RawOCR
default language.

To edit the Display Name and Description for other languages:
e Click on the Context Data Display Name link in the Manage Context Data screen
e Click on the Edit Display Name and Description for other languages

e Inthe Language drop-down, select the language of the Context Data to be edited
e Make the changes required and when complete, click the OK button.

4.18 Purge workflow data
The Purge workflow data provides the option to delete historic data from the Nintex Workflow
database. This option is also available as a NWAdmin operation. Reasons that data may need to
be removed:

e Deleting old data to decrease the size of the Nintex Workflow content database(s).

e Deleting data added during testing of a workflow.

e Deleting data from lists that have been deleted.

Workflow data can be purged globally for the web farm, a specific site collection or individual
sites.

To purge workflow data for the web farm:
e Navigate to SharePoint Central Administration.
e Inthe Quick Launch, click on Nintex Workflow Management, click on Purge
workflow data.

To purge workflow data for the site collection:

© 2015 Nintex Global Ltd. All rights reserved. Nintex Confidential
Navigate to the top level site home page.

e In the Settings Icon & , found on the top right-hand side, click on Site Settings.
e Inthe Nintex Workflow section, click on Purge workflow data.
e Click on Switch to site collection settings.

To purge workflow data for a site:

e Navigate to the top level site home page.

e In the Settings Icon % , found on the top right-hand side, click on Site Settings.
e Inthe Nintex Workflow section, click on Purge workflow data.

Site Settings » Purge workflow data o

arkflow data is pe
Pressing ‘Purge

wo stages. When ‘Query’ is pressed, the matching workflow instances will be displayed

Once data has been purged, it cannot be recovered without restoring a previous version of the database.

Select workflow instances to purge
@ Where the list or library has been deleted Use

Use filters to sele

pt from tl ii

riefl tances for which data will be
ataba: custom filter

Query Cancel
speesceo,
0 purge
workflow data:

e Navigate to the Purge workflow data settings.
e Inthe Select workflow instances to purge, specify filters to select the workflow
instances for which data will be purged.
o Where the list or library has been deleted: removes historic data for any
workflows that are associated to a list that has been deleted.
o Use custom filter: set the filter parameters
« Initiator is: removes historic data for workflows that were started by a
specific user.
= Instance ID is: removes historic data for a specified workflow instance
where the instance ID matches the GUID.
= Last activity before local is: removes historic data for workflow where
the last action was before a specific time, specified in server local time.
« List ID is: removes historic data for workflows associated with a
specific internal GUID of a list.
= List name is: removes historic data for workflows associated with a
specific list name. Please note that this option is only available when
purging workflow data on a site level.
= State is: removes historic data for workflows with a specific state
(Completed, Cancelled, Error).

© 2015 Nintex Global Ltd. All rights reserved. Nintex Confidential
= Workflow name is: removes historic data for workflows with a specific
name.
e Click on Query. This will provide a preview of the database entries matching all entered
criteria.
e Click on Purge. This will delete historic data as specified from the content database(s).

Note: Once data has been purged, it cannot be recovered without restoring a backed up version
of the Nintex Workflow content database.

4.19 Managing workflow error notification settings

The Workflow error notification settings provides the options to specify to whom workflow
error and cancellation notifications are sent.

Workflow error and cancellation notification can be set globally for the web farm, a specific site
collection or individual sites.

To set the workflow notification settings for the web farm:

e Navigate to SharePoint Central Administration.
e Inthe Quick Launch, click on Nintex Workflow Management, then Workflow error
notifications.

Note: By default the settings will inherit from the parent settings. A site will inherit its settings
from the site collection and a site collection from the farm. If the setting is changed at a specific
level, it will no longer inherit the settings from the parent.

To set the workflow notification settings for the site collection:

e Navigate to the top level site home page.

e In the Settings Icon % , click on Site Settings.
e Inthe Nintex Workflow section, click on Workflow error notifications.
e Click on Switch to site collection level settings.

“To set the workflow notification settings for a site:

e Navigate to the site level home page.

e In the Settings Icon & , click on Site Settings.
e Inthe Nintex Workflow section, click on Workflow error notifications.

© 2015 Nintex Global Ltd. All rights reserved. Nintex Confidential
Workflow Error and Cancellation Notification Settings

The Send notifications to the workflow initiator option notifies the user who started the
workflow if the workflow errors or is cancelled.

For additional users to be notified when a workflow errors or is cancelled, specify the email
address of the user in the Specify other email addresses that will receive the notifications text
field.

Notifications can be turned off by selecting No for Send notifications to the workflow initiator

and leaving the Specify other email addresses that will receive the notifications text
field empty.

INintex Workflow Management » Workflow Error & Cancellation Notification Settings

5 Using the Workflow Designer

5.1 Getting started with the Nintex Workflow designer

Getting started with the Nintex Workflow designer.

Creating a workflow
A workflow can be created in one of two ways.
To create a new workflow from within a Document Library:
1. Select the Library tab on the Ribbon.
2. Click the Workflow Settings button and select Create a Workflow in Nintex

Workflow from the menu options.

To create a new workflow from the Workflow Gallery:

© 2015 Nintex Global Ltd. All rights reserved. Nintex Confidential
1. Click the Workflow Settings button in the Ribbon and select Manage Workflows with
Nintex Workflow.
2. Click the Create link above the Published Workflows list.

Note: If the Show template page when creating a new workflow box ix checked (the default
setting) the template selector will appear. To design a new workflow on a blank canvas, select
Blank, or alternatively select a template from one of the categories.

The Nintex Workflow designer will open in the current window.

The Nintex Workflow Designer

The Nintex Workflow designer page has three main areas; the Workflow Actions toolbox on
the left, the Ribbon at the top and the design canvas in the center.

The Workflow Actions toolbox

The Workflow Actions toolbox lists the actions that can be used in the design canvas to create
workflows. The actions are divided into groups of related actions. Click the heading of a group to
view the actions in that group. The default groupings are:

« Commonly used

e Integration

e Libraries and lists

e Logic and flow

e Operations

e Provisioning

e User Defined Actions (shown only if the User Defined Actions have been created)
e User interaction

e My snippets (shown only if snippets have been created)

The names of workflow actions and the groupings can be edited by the Administrator. For more
information please refer to the Managing workflow actions.

Resizing the Actions toolbox

To resize the toolbox: Click and drag on the expander bar on the inside edge of the toolbox.

Adding actions to the design canvas

© 2015 Nintex Global Ltd. All rights reserved. Nintex Confidential
To design a workflow, add the desired actions onto the design canvas and configure each action.
An action can be placed onto the design canvas by one of two methods:

e Left-click and drag an action from the Actions toolbox and drop it onto a drop zone
~ on the design canvas; OR
e Right-click on a drop zone on the design canvas, click Insert Action and select the

required action from the list.
Configuring actions
To configure an action, select the drop-down menu in the title bar of the workflow action once it
is on the design canvas.
Configure: Open the action settings dialog to configure the settings of an action.
Copy: Select to copy an action (includes all its configuration settings) and paste in to another
location on the design canvas. Once the action has been copied, find the desired location on the
design canvas, right-click on a drop zone and select Paste.
Note: The configuration of the pasted action can then be modified independently of the original.
Delete: Select to remove the action and any modifications made to it from the workflow.
Disable: Select to disable the action from the workflow. Once the action is disabled it will be
omitted when the workflow is run and hidden from status views. The action will appear dimmed
when it is disabled.

Note: When an action is disabled, its child actions are also disabled.

The workflow action can also be disabled from the Actions dialog box. To do this, click
Common in the Ribbon and check the Disable box.

The Ribbon Menu

The Ribbon menu can be found at the top of the design canvas. The options and related Help
files are all listed below.

e Save: Please refer to Opening and saving workflows

e Publish: Please refer to Publishing a workflow

e New: Click New to clear the current design canvas and start a new blank workflow. A
warning message will be shown if the current workflow has not been saved.

e¢ Open: Please refer to Opening and saving workflows

© 2015 Nintex Global Ltd. All rights reserved. Nintex Confidential
e Close: Click to close the workflow designer and return to the original location. If the
current workflow has not been saved, a prompt will appear to save before closing. If the
workflow is not saved, the unsaved work will be lost.

e Print: Please refer to Printing

e Import: Please refer to Importing and exporting workflows

e Export: Please refer to Importing and exporting workflows

¢ Workflow Settings: Please refer to Workflow Settings

¢ Zoom options: Click the zoom buttons to increase or decrease the designer canvas
viewing size. Click the 100% button to restore the view to its normal state.

e¢ Connection Manager: Displays the Connection Manager dialog box for managing
connections to external providers. Available when Nintex Live is enabled. For more
information, see Connection Manager dialog box.

e Catalog: Click to display the list of services that can be added to the workflow toolbox.
Please refer to Using the Nintex Live Catalog.

5.2 About connections

Connections are sets of connection parameters to external providers. When a connection to an
external provider is defined, you can use that connection in workflows anywhere on the
SharePoint site.

You can limit connections to your user account if desired. Permissions checks for user-specific
connections are performed during selection of connections in action configuration and during
publishing of workflows.

External providers that use connections include DocuSign, Microsoft Dynamics CRM, and
Salesforce. This list is not exhaustive; connection-specific providers are subject to change
between releases of this product.

If a connection is deleted, then any currently running workflows that reference the connection
are stopped and the workflows cannot be republished until a valid connection is selected for the
affected actions.

Related topics
Managing connections to external providers‘“‘Connection Manager dialog box““‘Create
Connection dialog box

5.3 Association columns

The Association Columns feature is used to associate site columns with the workflow definition.
Association columns are useful where you may need to reference columns for the ‘current item!

© 2015 Nintex Global Ltd. All rights reserved. Nintex Confidential
from within a reusable workflow. Association columns are automatically added to a list or
library when a reusable workflow is associated to that list or library.

The Association Columns dialog allows associations to site columns to be created, added,
deleted or modified.

Each Association Column is defined within the workflow definition. If these columns exist in the
target library or list, they will be used. If they do not exist, they will be added to the target library
or modified and deleted. Whilst Association Columns are predominantly used in reusable
workflows associated with content types, they do not associate with the content type itself,
instead any defined columns are added to the relevant list or library where the content type is
deployed.

Please note: Association columns do not work on site workflows.
To access the Association Column dialog box:
1. Navigate to the List Workflow you want to create Association Columns on.

2. Click on Workflow Settings in the Ribbon.
3. Select Association Columns.

Association Columns i)

ASSOCIATION COLUMNS

Bann k w

Close Existing Site New Site Delete Modify Help
Column Column

Commit New Actions Help

lumn name Type ource

Create New Site Column

To create a new site column and associate it with this workflow, click the New Site Column
button in the Ribbon.

© 2015 Nintex Global Ltd. All rights reserved. Nintex Confidential
Create New Site Column Oo

ASSOCIATION COLUMNS
Save Cancel
Commit
Column name

Column description

Column type Single line of text ~

Default value
Allow blank values v

Maximum characters allowed 255

Set the column properties as described below:

e Column name: Enter the column title
e¢ Column description: Enter a description for the column
e¢ Column type: Select from one of the following column types
o Single line of text:
= Default value: Leave blank for no default value, or enter the text for the

default

* Allow blank values: Check this option to allow the column to be left
empty

= Maximum characters allowed: Set the maximum length of text up to 255
characters

o Multiple lines of text:
= Default value: Leave blank for no default value, or enter the text for the
default.
* Allow blank values: Check this option to allow the column to be left
empty
«Rich text: Use rich text editor for advanced style and format options
« Enhanced rich text: Add tables, pictures, and hyperlink abilities to the
rich text editor
= Append changes to existing text: Set the column to preserve all previous
entries and append new additions to the end
= Number of lines: Set the maximum number of lines of text
o Number:

© 2015 Nintex Global Ltd. All rights reserved. Nintex Confidential
fe}

fe}

fe}

fe}

fe}

Default value: Leave blank for no default value, or enter the text for the
default

Allow blank values: Check this option to allow the column to be left
empty

Number of decimal places: Set the number of decimal places from 0 to 5,
or Automatic

Show as percentage: Format the display as percentage

Minimum value allowed: Check this option and set the minimum value,
or leave unchecked for no minimum

Maximum value allowed: Check this option and set the maximum value,
or leave unchecked for no maximum

Currency:

Default value: Leave blank for no default value, or enter the text for the
default

Allow blank values: Check this option to allow the column to be left
empty

Number of decimal places: Set the number of decimal places from 0 to 5,
or Automatic

Minimum value allowed: Check this option and set the minimum value,
or leave unchecked for no minimum

Maximum value allowed: Check this option and set the maximum value,
or leave unchecked for no maximum

Date and time:

Default value: Choose between None or Today's date

Allow blank values: Check this option to allow the column to be left
empty

Display format: Choose between date and time or date only

Choice:

Choices: Enter the selection choices to be displayed to the user. Place
each choice on a new line using the Enter key

Default value: Leave blank for no default value, or enter the text for the
default

Display format: Select from Radio buttons; Check boxes; or Drop down
list

Allow blank values: Check this option to allow the column to be left
empty

Allow 'fill in' choices: Check this option to provide a blank space for the
user to enter their own text

Lookup:

List: Select the list to lookup values from

Show field: Select the column from the list to lookup values from

Allow blank values: Check this option to allow the column to be left
empty

Allow multiple values: Check this option to return a collection of values
if more than one item meets the lookup criteria

Yes/No:

© 2015 Nintex Global Ltd. All rights reserved. Nintex Confidential
« Default value: Select either Yes or No as the default
o Person or Group:
« Show field: Select the user account property to display
« Allow selection of: Select either People and Groups, or People only
= Choose from: Select either All users, or SharePoint Groups
= Group: If selection of Groups is set, this drop down list will be active,
otherwise it will be disabled
* Allow blank values: Check this option to allow the column to be left
empty
« Allow multiple values: Check this option to return a collection of values
if more than one item meets the filter criteria
o Hyperlink or Picture:
«Display format: Select from Hyperlink, or Picture
* Allow blank values: Check this option to allow the column to be left
empty

Once the workflow is published, the new site column will be created.

Associate the workflow with a site column that already exists

1. Select Existing Site Column to associate the workflow with a site column that already
exists in the SharePoint site.

2. Inthe Add existing site column dialog, select the desired site column from the list.

3. Click the OK button.

Other Options

Delete
To delete an association with a site column:

1. Select the site column from the list
2. Click the Delete button in the Ribbon.
3. And then OK.

Please note: This does not delete the site column itself, only the association between the site
column and this workflow. In the case of a New site column association that has not yet been
published, the site column has not been created in the SharePoint site yet, and the site column

definition will be lost when the association is deleted.

Modify
Only a New site column definition can be modified.

1. Select the New site column from the list and click the Modify button.

© 2015 Nintex Global Ltd. All rights reserved. Nintex Confidential
2. The Modify site column dialog will appear with the same configuration options as
the Create New Site Column dialog, above.

5.4 Connection Manager dialog box

The Connection Manager dialog box allows you to manage connections to external providers,
such as DocuSign, Microsoft Dynamics CRM, and Salesforce. This dialog box contains the
following buttons in the ribbon.

Button Description
Close Closes the dialog box.
Displays the Create Connection dialog box. For more information, see
New : :
Create Connection dialog box.
Delete Deletes the selected connection.
Help Displays the Help.

Related topics”“Create Connection dialog box““‘Managing connections to external providers

5.5 Create Connection dialog box

The Create Connection dialog box allows you to create connections to external providers, such
as DocuSign, Microsoft Dynamics CRM, and Salesforce. This dialog box contains the following
buttons and fields.

Button or field Description

Save Saves changes to the current connection.
Cancel Cancels changes and closes the dialog box.
Help Displays the Help.

Select one of the following options.

e User: Limits availability of this connection to the current user
Scope account.
e Site: Does not limit availability of this connection. Any user on
the site can use the connection.

Provider Select one of the following options.

¢ DocuSign
¢ Dynamics CRM

© 2015 Nintex Global Ltd. All rights reserved. Nintex Confidential
e Salesforce

Additional fields are displayed for the selected provider.

Name of this connection to be displayed for selection when configuring

Connection name : : . :
workflow actions associated with the provider.

Related topics’”““Connection Manager dialog box“““Managing connections to external providers

5.6 Error Handling

The error handling panel is available in some actions. It allows the workflow designer to capture
errors that occur during the execution of the action and create custom logic to handle it.

=] Error handling @
Capture errors No M4
Store error occurrence in Please select SA
Store error text in Please select —m

Error handling options

Capture Errors

This option specifies whether or not to turn on the capturing of errors. If this option is set to
'Yes', an error in the action will no longer cause the workflow to fail. Instead, the values
described in the next two sections will be populated. Apart from using the values provided in the
drop-down, a Yes/No workflow variable can be used.

Store error occurrence in

Specify a Yes/No workflow variable that will store whether or not an error has occurred. The
variable will be set to Yes if an error occurred and No if the action execution completed.

Store error text in

Specify a text workflow variable that will store the details of an error if one occurs. This value
will be set to empty if no error occurs.

Note: The Store error occurrence in and Store error text in workflow variables will not be
modified if Capture Errors is set to No.

5.7 Importing and exporting workflows

© 2015 Nintex Global Ltd. All rights reserved. Nintex Confidential
Nintex workflows can be imported and exported to the local file system as 'nwf' files. This can
be used to copy workflows from one server to another, or other file transfer scenarios.

For Reusable Workflow Templates, the workflow designer ribbon button Export to VS is
enabled, allowing users to export the workflow as a '.wsp' file which can be imported into

Microsoft Visual Studio 2012.
Exporting a workflow
To export a workflow:

e Click the Export button.

e The export file will be created and will trigger the file download process in the web
browser. For example, in Internet Explorer 8 the following dialog will appear:

-
File Download =)

Do you want to save this file. or find a program online to open
it?

Name: Set_a_condition.nwf
Type: Unknown File Type, 17.7KB
From: w2010-1

=a Gee)

. ] While files from the Intemet can be useful, some files can potentially
harm your computer. if you do not trust the source, do not find a
program to open this file or save this file. What's the risk?

L 4

e Click the Save button and follow the standard procedure for downloading and saving
files from the web browser. Consult the web browser documentation for more
information on downloading and saving files.

The Export button also contains a drop down menu option Export to Visual Studio. Click this
option to export the workflow as a Visual Studio 2012 solution file.

Note: Not all workflow types such as list workflows or site workflows can be exported to Visual
Studio. Only Reusable Workflows created in Nintex Workflow 2013 can be exported to Visual

Studio 2012.

Importing a workflow
To import a workflow:

e Click the Import button.
e The Import Workflow dialog will appear:

© 2015 Nintex Global Ltd. All rights reserved. Nintex Confidential
Import Workflow o x

IMPORT
* B ©
Import Cancel Help
Commit Help

File Browse...
Locate a Nintex Workflow file (.nwf) to upload

Note: Importing a workflow will cause unsaved changes to be lost.

e Click the Browse button and locate the 'nwf' file to import.

The previously exported workflow, with all its settings should now be displayed on the design
canvas.

Note: Only workflows created by Nintex Workflow 2010 & Nintex Workflow 2013 can be
imported.

5.8 Inline functions

In any text input that supports Inserting reference fields, an inline function can be entered that
will be resolved at workflow run-time.

A number of functions are provided out of the box, and additional functions can be added with
the NWAdmin.exe tool.

Functions can also be used as arguments for other functions.
Example:

Insert Reference *

You have fn-DateDiffDays({Workflow variable:Start} Workflow variable:End}) days to complete
this task.

The product ID is fn-Substring({T extStart}{ItemProperty: Title} TextEnd},2,5)

Function behavior

The parsing engine first replaces any inserted reference tokens, and then the resulting text is
evaluated for functions.

© 2015 Nintex Global Ltd. All rights reserved. Nintex Confidential
If a function contains another function as an argument, the inner most function will be evaluated
first.

As reference tokens are replaced first, the reference token can also contain function syntax that
will be evaluated.

If text used for a function argument contains function syntax (i.e. a brace or comma character)
wrap the argument with {TextStart} and {TextEnd} to indicate a block of text that should not be
parsed further.

For example, if a number variable that contains a decimal value is passed to the function, and the
decimal separator for your region is a comma, the {TextStart} and {TextEnd} tokens will need
to be used.

In the example shown above, when the ""Title"" of the item is returned, if it were to contain a
comma, and the {TextStart} {TextEnd} blocks were not used, then the Substring function would

treat the text after the first comma as the second argument, instead of the number ""2"" provided,
and the function would error.

Function reference

fn-Abs
Returns the absolute value of a number.
Example
fn-Abs({WorkflowVariable:Number} )
Arguments
e Number The number to return the absolute value of.
fn-Currency
Represents a numeric value as a currency formatted text.
Example
fn-Currency( {WorkflowVariable:Cost})
Arguments

e Number A variable containing a numeric value.

© 2015 Nintex Global Ltd. All rights reserved. Nintex Confidential
fn-DateDiffDays

Determines the number of days between two dates. The result can be a decimal value including
partial days.

Example
fn-DateDiffDays({WorkflowVariable:StartDate}, {WorkflowVariable:EndDate})
Arguments

e Start date The starting date and time to calculate the difference between.
e End date The end date and time to calculate the difference between.

fn-DateDiffHours

Determines the number of hours between two dates. The result can be a decimal value including
partial hours.

Example
fn-DateDiffHours({WorkflowVariable:StartDate}, {WorkflowVariable:EndDate} )
Arguments

e Start date The starting date and time to calculate the difference between.
e End date The end and time date to calculate the difference between.

fn-DateDiffMinutes

Determines the number of minutes between two dates. The result can be a decimal value
including partial minutes.

Example

fn-DateDiffMinutes( {WorkflowVariable:StartDate},
{Workflow Variable:EndDate})

Arguments

e Start date The starting date and time to calculate the difference between.
e End date The end and time date to calculate the difference between.

fn-DateDiffSeconds

© 2015 Nintex Global Ltd. All rights reserved. Nintex Confidential
Determines the number of seconds between two dates. The result can be a decimal value
including partial seconds.

Example

fn-DateDiffSeconds({WorkflowVariable:StartDate},
{Workflow Variable:EndDate})

Arguments

e Start date The starting date and time to calculate the difference between.
e End date The end and time date to calculate the difference between.

fn-FormatDate
Represents a date time value in text of a specific format.
Example
fn-FormatDate({WorkflowVariable:MyDate}, d)
Arguments
e Date A variable containing a date value.
e Format string Text describing how the date time value should be
formatted. Information on how to format the value can be found on this

page: Standard Date and Time Format Strings and this page Custom Date
and Time Format Strings.

fn-Insert
Adds text in to a larger string.
Example
fn-Insert( {WorkflowVariable:Text}, 4, {ItemProperty:Title})
Arguments
e Text The text to modify.
e Start position The character position to insert the new text at. The first

character in the string is at position 0.
e New text The additional text that will be added at the start position.

fn-Length

© 2015 Nintex Global Ltd. All rights reserved. Nintex Confidential
Returns the number of characters in a string.
Example
fn-Length( {WorkflowVariable:Text})
Arguments
e Text The string to count the characters of.
fn-Max
Returns the greater of two numbers.
Example
fn-Max({WorkflowVariable:Number1}, {WorkflowVariable:Number2})
Arguments

e Number 1 The first number to compare.
e Number 2 The second number to compare.

fn-Min

Returns the lesser of two numbers.
Example
fn-Min({WorkflowVariable:Number1}, {WorkflowVariable:Number2})
Arguments

e Number 1 The first number to compare.
e Number 2 The second number to compare.

fn-NewGuid

Generate a globally unique identifier.
Example
fn-NewGuid()

fn-PadLeft

© 2015 Nintex Global Ltd. All rights reserved. Nintex Confidential
Returns the provided string right aligned and padded to the total length with a specific character.
Example
fn-PadLeft({WorkflowVariable:Text}, 6)
fn-PadLeft({WorkflowVariable:Text}, 6,-)
Arguments
e Text The string to pad.
e Length The target total length of the padded result.
e Character Optional. The character to pad the original string with. A space
character is used by default.
fn-PadRight
Returns the provided string left aligned and padded to the total length with a specific character.
Example
fn-PadRight({WorkflowVariable:Text}, 6)
fn-PadRight({WorkflowVariable:Text}, 6,-)
Arguments
e Text The string to pad.
e Length The target total length of the padded result.
e Character Optional. The character to pad the original string with. A space
character is used by default.
fn-Power
Raises a number to the specified power.
Example
fn-Power({WorkflowVariable:Number}, {WorkflowVariable:Power})

Arguments

e Number The number to raise to the power.
e Number The power to raise number to.

fn-Remove

© 2015 Nintex Global Ltd. All rights reserved. Nintex Confidential
Removes a section of text in a larger string.

Example

fn-Remove({WorkflowVariable:Text},0,3)

Arguments

fn-Replace

Text The text to modify.

Start position The character position from which to remove the following
characters. The first character in the string is at position 0.

Length Optional. The number of characters from the start position to
remove. All remaining characters will be removed by default.

Replaces a section of text in a larger string.

Example

fn-Replace({WorkflowVariable:Text} abc, {ItemProperty:Title})

Arguments

fn-Round

Text The text to modify.
Old value The text to search for and replace.
New value The text to replace Old value with.

Rounds a decimal value to the nearest integer.

Example

fn-Round({WorkflowVariable:Number} )

Arguments

Number The decimal number to round.

fn-SubString

Extracts a portion of text from a string.

Example

© 2015 Nintex Global Ltd. All rights reserved. Nintex Confidential
fn-SubString( {WorkflowVariable:Text} 5,10)
Arguments
e Text The text to extract a value from
e Start index The position in the text of the first character to retrieve. The
first character in the string is at position 0.

e Number of characters The number of characters to retrieve from the start
index.

fn-ToLower
Formats text in a string to all lower case.
Example
fn-ToLower({WorkflowVariable:Text})
Arguments
e Text The string to convert to all lower case.
fn-ToTitleCase
Formats text in a string to title case.
Example
fn-ToTitleCase({WorkflowVariable:Text})
Arguments
e Text The string to convert to title case.
fn-ToUpper
Formats text in a string to all upper case.
Example
fn-ToUpper( {Workflow Variable:Text})
Arguments

e Text The string to convert to all upper case.

© 2015 Nintex Global Ltd. All rights reserved. Nintex Confidential
fn-Trim
Removes leading and trailing whitespace from a string.
Example
fn-Trim({WorkflowVariable:Text})
Arguments
e Text The text to remove leading and trailing whitespace characters from.
fn-XmlEncode
Encodes a string to make it safe for viewing in html.
Example
fn-XmlEncode({WorkflowVariable:Text})
Arguments
e Text The text to encode.
fn-XmlDecode
Decodes a html safe string to regular text.
Example
fn-Xm1IDecode({WorkflowVariable:Text})
Arguments

e Text The text to decode.

5.9 Inserting reference fields

By using references, content containing context specific information pertaining to the list item
and this instance of the workflow can be constructed for use within workflow actions.

To insert a reference:

e Inthe Insert Reference dialog, select the reference and double click on an item from the
list; OR

© 2015 Nintex Global Ltd. All rights reserved. Nintex Confidential
e Select the item and click on the OK button.

Insert Reference mo x

Common | Item Properties Workflow Constants Inline Functions

All Approver Comments a
All Approver Comments (HTML)
Approver Comments

Context Item Display Name

Context Item URL

Current Date

Current Time

Document Checked Out User
Initiator

Initiator's Display Name

Is Document Writable

Item Display Name

Ttem URL

Last Task Respondent

Last Task Respondent Display Name
List ID

List Name

Manager S

m

Dynamic text to insert

OK : Cancel ; Coe,
: ee eference information is divided

into different categories:

e Common: These are lookup values specific to the workflow, the context of the item and
the current task within the workflow.

e Item Properties: These are metadata columns for the item for which the workflow is
associated.

¢ Workflow Constants: These are values that have been set globally either on a web farm,
site collection or site level that can be used within the workflow. Refer to Workflow
Constants for more information.

e Inline Functions: Allows for additional processing to be done on a text or value. Refer to
Inline functions for more information.

¢ Workflow Variables: these are the Workflow variables configured for the workflow.

Note: Available tabs on the Insert Reference dialog may change depending on the options
available within the workflow action from which the Insert Reference link was clicked.

‘Common! Lookup References

The following are references available in the Common tab:

© 2015 Nintex Global Ltd. All rights reserved. Nintex Confidential
All Approver Comments: All comments made by all approvers in all task actions that
have run in the workflow.

All Approver Comments (Html): All comments made by all approvers in all task
actions that have run in the workflow, formatted for HTML.

Context Item Display Name: The display name of the item that the workflow is running
on. For example, in a list workflow, the display name will be the name of the SharePoint
list item that the workflow is running on.

Context Item URL: The URL to the item that the workflow is running on. For example,
in a list workflow, the url will direct to the SharePoint list item that the workflow is
running on.

Current Date: The current date.

Current Time: The current time.

Document Checked Out to User: The username (domain\username) of the user who has
the item that the workflow is running on checked out. Applies to libraries only.
Initiator: The username (domain\username) who caused the item to be entered into the
workflow.

Initiator's Display Name: The display name of user who caused the item to be entered
into the workflow.

Is Document Writable: Resolves to 'Yes' if the file in a library can be updated. Resolves
to 'no' if it is checked out or being edited. Note this will always resolve to 'yes' in a list.
Item Display Name: The display name of the item on which the workflow is running.
Item URL: The URL of the item in workflow.

Last Task Respondent: The username (domain\username) of the user who last
registered a response to a task.

Last Task Respondent Display Name: The display name of the user who last registered
a response to a task.

List ID: The unique ID of the list containing the item in workflow (Advanced).

List Name: The name of the list in which the workflow item is located.

Manager: The username (domain\username) of the workflow initiator's manager (if
configured in Active Directory).

Manager's Display Name: The display name of the workflow initiator's manager (if
configured in Active Directory).

New Line: The new line character.

Site Collection ID: The ID of the site collection in which the workflow is running.

Site ID: The ID of the site in which the workflow is running.

Site Name: The title of the site in which the workflow item is located.

Site Owners: A semicolon delimited list of the usernames (domain\username) of users in
the site owners group.

Start Date: The date the item's workflow was started.

Start Time: The time the item's workflow was started.

Tab: The tab character.

Task Description: The text provided in the task description field for the task, formatted
for plain text.

Task Description (Html): The text provided in the task description field for the task,
formatted for HTML.

Task Name: The text provided in the task name field for the task.

© 2015 Nintex Global Ltd. All rights reserved. Nintex Confidential
e Web Url: The full URL of the site in which the workflow item is located.

e Workflow Instance ID: The unique ID given to the running workflow instance
(Advanced).

¢ Workflow Log URL: The URL where the status of the workflow can be viewed in
textual form.

¢ Workflow Owner: The user who published the workflow.

e Workflow Status URL: The URL where the status of the workflow can be viewed.

¢ Workflow Title: The title of the workflow.

The following references are available from within request approval notifications:

e Approval Url: The URL in SharePoint where an approval for the item in the workflow
can be made.

e Approve: A URL that will approve the task without requesting further input. Can be
appended with a querystring confirmationpage=url to show to display a custom
confirmation page. Can be appended with querystring hsl=[true|false] to determine
whether to show the workflow status link on the default confirmation form.

e Approver Comments: The comments of the approvers who responded to the most recent
task.

e Approver Name: The display name of the user currently required to approve the
document.

e Approver's Manager: The display name of the manager of the user assigned to the
current task.

e Approver's Manager's Display Name: The display name of the user assigned to the
current task.

e Delegate Url: The URL in SharePoint where an approver can delegate a task if allowed.

e Reject: A URL that will reject the task without requesting further input. Can be
appended with a querystring confirmationpage=url to show to display a custom
confirmation page. Can be appended with querystring hsl=[true|false] to determine
whether to show the workflow status link on the default confirmation form.

Create a hyperlink using a reference
When inserting a reference into a Rich Text box, the reference can be inserted as a hyperlink.
To insert a reference as a hyperlink:

e Inthe workflow action dialog box, within the Ribbon, click on the Insert tab.
e =Then click on Link.

© 2015 Nintex Global Ltd. All rights reserved. Nintex Confidential
GENERAL FORMAT TEXT INSERT
Hal @ sz @

Table Picture Link Reference Help

Tables Media Links Reference Help

Link

Assignees *
Insert a link onto this page.

e Inthe Insert Reference dialog, select the reference and double click on an item from the
list.
e The reference will be inserted into the Address textbox.
e Inthe Hyperlink text to display textbox:
o Enter the text that will be displayed which will be clickable by the user; OR
o Select a reference and double click on an item from the list.

Note: By placing the cursor in either Address or Hyperlink text to display textboxes, a
combination of lookup data and manually typed plain text can be used.

e When all settings have been configured, click the OK button.

Add lookup data items to the Address or Hyperlink text to build a dynamic URL.

Address:

Hyperlink text to display:
Link

OK i Cancel

